Distance,Speed,X,Y,Driver,DriverNumber,Colour,Time,Minisector
1186.7258333333339,157,-7439,-6183,SAI,55,#DC0000,0 days 00:00:19.271000,6
1188.5575000000003,157,-7445,-6167,SAI,55,#DC0000,0 days 00:00:19.313000,6
1194.4991666666672,155,-7468,-6121,SAI,55,#DC0000,0 days 00:00:19.451000,6
992.4961111111107,227,-6383,-6948,LEC,16,#FFD700,0 days 00:00:13.960000,6
993.0849999999996,212,-6389,-6952,LEC,16,#FFD700,0 days 00:00:13.970000,6
1001.8405555555552,197,-6468,-7003,LEC,16,#FFD700,0 days 00:00:14.130000,6
1009.4238888888884,182,-6537,-7046,LEC,16,#FFD700,0 days 00:00:14.280000,6
1010.9480555555551,177,-6551,-7055,LEC,16,#FFD700,0 days 00:00:14.311000,6
1017.1472222222218,173,-6606,-7088,LEC,16,#FFD700,0 days 00:00:14.440000,6
1018.4972222222218,162,-6618,-7095,LEC,16,#FFD700,0 days 00:00:14.470000,6
1028.5638888888884,151,-6687,-7133,LEC,16,#FFD700,0 days 00:00:14.710000,6
1032.0888888888885,141,-6712,-7144,LEC,16,#FFD700,0 days 00:00:14.800000,6
1061.6061111111107,122,-7002,-7209,LEC,16,#FFD700,0 days 00:00:15.671000,6
1061.8949999999995,104,-7005,-7208,LEC,16,#FFD700,0 days 00:00:15.681000,6
1068.2838888888884,100,-7073,-7200,LEC,16,#FFD700,0 days 00:00:15.911000,6
1070.6838888888885,96,-7097,-7193,LEC,16,#FFD700,0 days 00:00:16.001000,6
1075.0966666666664,94,-7138,-7180,LEC,16,#FFD700,0 days 00:00:16.170000,6
1076.9308333333329,93,-7151,-7175,LEC,16,#FFD700,0 days 00:00:16.241000,6
1081.7874999999995,93,-7191,-7151,LEC,16,#FFD700,0 days 00:00:16.429000,6
1085.9466666666663,93,-7245,-7099,LEC,16,#FFD700,0 days 00:00:16.590000,6
1088.2974999999997,93,-7265,-7079,LEC,16,#FFD700,0 days 00:00:16.681000,6
1092.4933333333329,95,-7277,-7071,LEC,16,#FFD700,0 days 00:00:16.840000,6
1099.768333333333,97,-7292,-7010,LEC,16,#FFD700,0 days 00:00:17.110000,6
1103.040833333333,99,-7312,-6938,LEC,16,#FFD700,0 days 00:00:17.229000,6
1103.3524999999997,102,-7313,-6932,LEC,16,#FFD700,0 days 00:00:17.240000,6
1108.0191666666665,105,-7323,-6889,LEC,16,#FFD700,0 days 00:00:17.400000,6
1112.8191666666664,108,-7322,-6877,LEC,16,#FFD700,0 days 00:00:17.560000,6
1114.3469444444443,110,-7324,-6867,LEC,16,#FFD700,0 days 00:00:17.610000,6
1119.0552777777777,113,-7330,-6819,LEC,16,#FFD700,0 days 00:00:17.760000,6
1119.3502777777776,118,-7331,-6817,LEC,16,#FFD700,0 days 00:00:17.769000,6
1128.6094444444443,123,-7344,-6725,LEC,16,#FFD700,0 days 00:00:18.040000,6
1129.6594444444443,126,-7346,-6711,LEC,16,#FFD700,0 days 00:00:18.070000,6
1134.3538888888886,130,-7355,-6633,LEC,16,#FFD700,0 days 00:00:18.200000,6
1138.387222222222,132,-7363,-6564,LEC,16,#FFD700,0 days 00:00:18.310000,6
1141.7372222222218,134,-7368,-6514,LEC,16,#FFD700,0 days 00:00:18.400000,6
1150.0149999999996,149,-7377,-6426,LEC,16,#FFD700,0 days 00:00:18.600000,6
1153.8149999999996,152,-7382,-6394,LEC,16,#FFD700,0 days 00:00:18.690000,6
1158.5816666666663,156,-7387,-6360,LEC,16,#FFD700,0 days 00:00:18.800000,6
1168.6122222222218,157,-7403,-6294,LEC,16,#FFD700,0 days 00:00:19.030000,6
1169.0511111111107,158,-7404,-6290,LEC,16,#FFD700,0 days 00:00:19.040000,6
1179.1844444444441,152,-7437,-6192,LEC,16,#FFD700,0 days 00:00:19.280000,6
1182.1205555555553,151,-7448,-6165,LEC,16,#FFD700,0 days 00:00:19.350000,6
1188.787222222222,150,-7477,-6105,LEC,16,#FFD700,0 days 00:00:19.510000,6
1190.8566666666663,149,-7492,-6081,LEC,16,#FFD700,0 days 00:00:19.560000,6
1197.9341666666664,149,-7559,-5993,LEC,16,#FFD700,0 days 00:00:19.731000,6
