Distance,Speed,X,Y,Driver,DriverNumber,Colour,Time,Minisector
4221.560000000001,210,5319,6259,SAI,55,#DC0000,0 days 00:01:02.352000,20
4230.612500000002,213,5344,6167,SAI,55,#DC0000,0 days 00:01:02.505000,20
4240.6788888888905,217,5370,6069,SAI,55,#DC0000,0 days 00:01:02.672000,20
4247.521666666668,218,5388,6004,SAI,55,#DC0000,0 days 00:01:02.785000,20
4033.173055555557,199,4423,7457,LEC,16,#FFD700,0 days 00:00:57.390000,20
4033.6758333333346,181,4428,7457,LEC,16,#FFD700,0 days 00:00:57.400000,20
4044.3452777777793,167,4533,7479,LEC,16,#FFD700,0 days 00:00:57.630000,20
4048.170277777779,153,4571,7486,LEC,16,#FFD700,0 days 00:00:57.720000,20
4050.239722222224,149,4592,7490,LEC,16,#FFD700,0 days 00:00:57.770000,20
4056.2813888888904,145,4649,7497,LEC,16,#FFD700,0 days 00:00:57.920000,20
4058.170277777779,136,4668,7499,LEC,16,#FFD700,0 days 00:00:57.970000,20
4064.9258333333346,128,4736,7501,LEC,16,#FFD700,0 days 00:00:58.160000,20
4067.3369444444456,124,4760,7501,LEC,16,#FFD700,0 days 00:00:58.230000,20
4074.3369444444456,120,4828,7492,LEC,16,#FFD700,0 days 00:00:58.440000,20
4074.6675000000014,119,4832,7492,LEC,16,#FFD700,0 days 00:00:58.450000,20
4080.600277777779,118,4894,7474,LEC,16,#FFD700,0 days 00:00:58.631000,20
4082.192777777779,117,4906,7468,LEC,16,#FFD700,0 days 00:00:58.680000,20
4085.0927777777792,116,4927,7458,LEC,16,#FFD700,0 days 00:00:58.770000,20
4090.2358333333345,115,4964,7429,LEC,16,#FFD700,0 days 00:00:58.931000,20
4092.4208333333345,114,4977,7415,LEC,16,#FFD700,0 days 00:00:59,20
4098.531944444446,110,5012,7362,LEC,16,#FFD700,0 days 00:00:59.200000,20
4098.874166666668,112,5015,7358,LEC,16,#FFD700,0 days 00:00:59.211000,20
4107.392500000002,114,5063,7234,LEC,16,#FFD700,0 days 00:00:59.480000,20
4107.743888888891,115,5065,7231,LEC,16,#FFD700,0 days 00:00:59.491000,20
4116.193888888891,117,5077,7193,LEC,16,#FFD700,0 days 00:00:59.751000,20
4116.4913888888905,119,5077,7191,LEC,16,#FFD700,0 days 00:00:59.760000,20
4125.901111111113,125,5105,7100,LEC,16,#FFD700,0 days 00:01:00.031000,20
4127.69777777778,132,5111,7077,LEC,16,#FFD700,0 days 00:01:00.080000,20
4135.727500000003,137,5141,6978,LEC,16,#FFD700,0 days 00:01:00.291000,20
4141.646111111114,143,5152,6934,LEC,16,#FFD700,0 days 00:01:00.440000,20
4147.104444444447,150,5162,6900,LEC,16,#FFD700,0 days 00:01:00.571000,20
4153.602500000003,157,5176,6849,LEC,16,#FFD700,0 days 00:01:00.720000,20
4161.06916666667,168,5197,6770,LEC,16,#FFD700,0 days 00:01:00.880000,20
4161.585555555558,169,5199,6764,LEC,16,#FFD700,0 days 00:01:00.891000,20
4168.6630555555585,171,5226,6656,LEC,16,#FFD700,0 days 00:01:01.040000,20
4174.120555555559,177,5244,6589,LEC,16,#FFD700,0 days 00:01:01.151000,20
4184.802777777781,184,5256,6533,LEC,16,#FFD700,0 days 00:01:01.360000,20
4187.4661111111145,188,5260,6519,LEC,16,#FFD700,0 days 00:01:01.411000,20
4204.6216666666705,193,5296,6360,LEC,16,#FFD700,0 days 00:01:01.731000,20
4206.27166666667,198,5299,6344,LEC,16,#FFD700,0 days 00:01:01.761000,20
4217.0911111111145,205,5325,6241,LEC,16,#FFD700,0 days 00:01:01.951000,20
4224.7466666666705,212,5352,6135,LEC,16,#FFD700,0 days 00:01:02.081000,20
4232.415000000004,214,5379,6036,LEC,16,#FFD700,0 days 00:01:02.210000,20
4239.0750000000035,216,5392,5985,LEC,16,#FFD700,0 days 00:01:02.321000,20
