Distance,Speed,X,Y,Driver,DriverNumber,Colour,Time,Minisector
4698.309444444445,161,4355,2779,SAI,55,#DC0000,0 days 00:01:12.193000,23
4701.563611111112,165,4375,2748,SAI,55,#DC0000,0 days 00:01:12.264000,23
4711.375000000001,169,4403,2691,SAI,55,#DC0000,0 days 00:01:12.473000,23
4714.767222222223,172,4411,2671,SAI,55,#DC0000,0 days 00:01:12.544000,23
4728.378333333334,175,4448,2555,SAI,55,#DC0000,0 days 00:01:12.824000,23
4730.801111111112,178,4452,2531,SAI,55,#DC0000,0 days 00:01:12.873000,23
4737.301111111112,180,4460,2468,SAI,55,#DC0000,0 days 00:01:13.003000,23
4745.485277777779,183,4461,2387,SAI,55,#DC0000,0 days 00:01:13.164000,23
4749.050277777779,186,4458,2351,SAI,55,#DC0000,0 days 00:01:13.233000,23
4757.450277777779,189,4445,2268,SAI,55,#DC0000,0 days 00:01:13.393000,23
4761.236944444446,192,4437,2231,SAI,55,#DC0000,0 days 00:01:13.464000,23
4768.224444444446,195,4417,2160,SAI,55,#DC0000,0 days 00:01:13.593000,23
4774.3294444444455,198,4397,2099,SAI,55,#DC0000,0 days 00:01:13.704000,23
4787.796111111113,202,4339,1970,SAI,55,#DC0000,0 days 00:01:13.944000,23
4788.25388888889,206,4337,1966,SAI,55,#DC0000,0 days 00:01:13.952000,23
4799.342500000002,209,4282,1877,SAI,55,#DC0000,0 days 00:01:14.143000,23
4806.975000000002,213,4216,1793,SAI,55,#DC0000,0 days 00:01:14.272000,23
4813.663888888891,215,4161,1728,SAI,55,#DC0000,0 days 00:01:14.384000,23
4818.968333333335,217,4132,1695,SAI,55,#DC0000,0 days 00:01:14.472000,23
4828.257222222224,220,4095,1656,SAI,55,#DC0000,0 days 00:01:14.624000,23
4836.221666666669,224,4048,1605,SAI,55,#DC0000,0 days 00:01:14.752000,23
4843.346111111114,229,3993,1546,SAI,55,#DC0000,0 days 00:01:14.864000,23
4862.146111111114,235,3801,1347,SAI,55,#DC0000,0 days 00:01:15.152000,23
4864.235000000002,235,3786,1331,SAI,55,#DC0000,0 days 00:01:15.184000,23
4872.6261111111135,236,3743,1287,SAI,55,#DC0000,0 days 00:01:15.312000,23
4888.094722222225,239,3683,1226,SAI,55,#DC0000,0 days 00:01:15.545000,23
4891.2672222222245,243,3657,1200,SAI,55,#DC0000,0 days 00:01:15.592000,23
4685.632222222229,159,4272,2904,LEC,16,#FFD700,0 days 00:01:11.640000,23
4688.787777777784,160,4292,2879,LEC,16,#FFD700,0 days 00:01:11.711000,23
4696.3927777777835,162,4340,2804,LEC,16,#FFD700,0 days 00:01:11.880000,23
4700.487777777784,162,4364,2766,LEC,16,#FFD700,0 days 00:01:11.971000,23
4707.2341666666725,163,4394,2712,LEC,16,#FFD700,0 days 00:01:12.120000,23
4718.300833333339,166,4429,2623,LEC,16,#FFD700,0 days 00:01:12.360000,23
4719.684166666672,166,4434,2608,LEC,16,#FFD700,0 days 00:01:12.390000,23
4728.961944444451,167,4459,2482,LEC,16,#FFD700,0 days 00:01:12.590000,23
4729.428611111117,168,4459,2475,LEC,16,#FFD700,0 days 00:01:12.600000,23
4738.873055555561,170,4459,2368,LEC,16,#FFD700,0 days 00:01:12.800000,23
4745.1202777777835,173,4452,2311,LEC,16,#FFD700,0 days 00:01:12.930000,23
4754.46194444445,177,4440,2244,LEC,16,#FFD700,0 days 00:01:13.120000,23
4762.46194444445,180,4424,2188,LEC,16,#FFD700,0 days 00:01:13.280000,23
4763.978611111116,182,4421,2176,LEC,16,#FFD700,0 days 00:01:13.310000,23
4776.7563888888935,184,4378,2055,LEC,16,#FFD700,0 days 00:01:13.560000,23
4777.275833333338,187,4376,2051,LEC,16,#FFD700,0 days 00:01:13.570000,23
4785.720277777783,190,4341,1975,LEC,16,#FFD700,0 days 00:01:13.730000,23
4789.492500000005,194,4324,1944,LEC,16,#FFD700,0 days 00:01:13.800000,23
4798.8975000000055,198,4272,1865,LEC,16,#FFD700,0 days 00:01:13.971000,23
4811.2419444444495,202,4164,1733,LEC,16,#FFD700,0 days 00:01:14.191000,23
4814.059444444449,207,4146,1712,LEC,16,#FFD700,0 days 00:01:14.240000,23
4825.892777777783,213,4096,1657,LEC,16,#FFD700,0 days 00:01:14.440000,23
4826.555833333338,217,4093,1654,LEC,16,#FFD700,0 days 00:01:14.451000,23
4843.144166666672,222,3981,1534,LEC,16,#FFD700,0 days 00:01:14.720000,23
4843.834722222227,226,3977,1529,LEC,16,#FFD700,0 days 00:01:14.731000,23
4861.084722222228,230,3861,1409,LEC,16,#FFD700,0 days 00:01:15.001000,23
4864.293055555561,231,3837,1384,LEC,16,#FFD700,0 days 00:01:15.051000,23
4875.943055555561,233,3738,1282,LEC,16,#FFD700,0 days 00:01:15.231000,23
4876.595833333339,235,3732,1276,LEC,16,#FFD700,0 days 00:01:15.241000,23
4894.379722222228,238,3616,1159,LEC,16,#FFD700,0 days 00:01:15.510000,23
4897.808055555562,242,3595,1138,LEC,16,#FFD700,0 days 00:01:15.561000,23
