Distance,Speed,X,Y,Driver,DriverNumber,Colour,Time,Minisector
0.0,294,1250,-1280,SAI,55,#DC0000,0 days 00:00:00,1
9.177777777777777,295,1166,-1370,SAI,55,#DC0000,0 days 00:00:00.112000,1
12.384444444444442,296,1143,-1395,SAI,55,#DC0000,0 days 00:00:00.151000,1
25.666944444444443,297,1077,-1464,SAI,55,#DC0000,0 days 00:00:00.312000,1
43.73444444444445,297,1006,-1539,SAI,55,#DC0000,0 days 00:00:00.531000,1
56.934444444444445,297,915,-1635,SAI,55,#DC0000,0 days 00:00:00.691000,1
58.67277777777778,298,903,-1647,SAI,55,#DC0000,0 days 00:00:00.712000,1
71.83444444444444,298,812,-1743,SAI,55,#DC0000,0 days 00:00:00.871000,1
85.16166666666666,298,677,-1884,SAI,55,#DC0000,0 days 00:00:01.032000,1
99.97888888888889,298,538,-2031,SAI,55,#DC0000,0 days 00:00:01.211000,1
0.0,296,1220,-1312,LEC,16,#FFD700,0 days 00:00:00,1
7.425,297,1170,-1366,LEC,16,#FFD700,0 days 00:00:00.090000,1
9.908333333333333,298,1157,-1379,LEC,16,#FFD700,0 days 00:00:00.120000,1
29.011111111111113,299,1091,-1451,LEC,16,#FFD700,0 days 00:00:00.350000,1
33.177777777777784,300,1059,-1484,LEC,16,#FFD700,0 days 00:00:00.400000,1
52.40833333333334,301,861,-1693,LEC,16,#FFD700,0 days 00:00:00.630000,1
70.025,302,765,-1792,LEC,16,#FFD700,0 days 00:00:00.840000,1
86.01666666666668,303,698,-1863,LEC,16,#FFD700,0 days 00:00:01.030000,1
86.86111111111113,304,693,-1867,LEC,16,#FFD700,0 days 00:00:01.040000,1
100.37222222222223,304,603,-1963,LEC,16,#FFD700,0 days 00:00:01.200000,1
106.36777777777779,304,559,-2010,LEC,16,#FFD700,0 days 00:00:01.271000,1
