Distance,Speed,X,Y,Driver,DriverNumber,Colour,Time,Minisector
5199.589444444447,293,1510,-1007,SAI,55,#DC0000,0 days 00:01:19.673000,24
5202.112500000001,293,1493,-1026,SAI,55,#DC0000,0 days 00:01:19.704000,24
5212.647500000002,294,1420,-1102,SAI,55,#DC0000,0 days 00:01:19.833000,24
5224.979166666668,294,1335,-1193,SAI,55,#DC0000,0 days 00:01:19.984000,24
5228.817500000002,294,1308,-1220,SAI,55,#DC0000,0 days 00:01:20.031000,24
4905.286666666672,247,3549,1091,LEC,16,#FFD700,0 days 00:01:15.670000,24
4931.359722222228,253,3320,857,LEC,16,#FFD700,0 days 00:01:16.041000,24
4931.999722222228,256,3316,853,LEC,16,#FFD700,0 days 00:01:16.050000,24
4960.238611111117,260,3171,705,LEC,16,#FFD700,0 days 00:01:16.441000,24
4960.891111111117,261,3166,700,LEC,16,#FFD700,0 days 00:01:16.450000,24
4976.902222222228,262,3003,533,LEC,16,#FFD700,0 days 00:01:16.670000,24
4983.575555555562,264,2966,495,LEC,16,#FFD700,0 days 00:01:16.761000,24
4994.585000000006,266,2930,459,LEC,16,#FFD700,0 days 00:01:16.910000,24
4998.3816666666735,268,2910,439,LEC,16,#FFD700,0 days 00:01:16.961000,24
5010.3816666666735,270,2826,354,LEC,16,#FFD700,0 days 00:01:17.121000,24
5015.595000000007,272,2783,310,LEC,16,#FFD700,0 days 00:01:17.190000,24
5037.66722222223,274,2576,98,LEC,16,#FFD700,0 days 00:01:17.480000,24
5039.958888888897,275,2560,81,LEC,16,#FFD700,0 days 00:01:17.510000,24
5056.117222222229,277,2484,4,LEC,16,#FFD700,0 days 00:01:17.720000,24
5071.561666666674,278,2393,-86,LEC,16,#FFD700,0 days 00:01:17.920000,24
5072.339444444452,280,2386,-94,LEC,16,#FFD700,0 days 00:01:17.930000,24
5087.275555555563,283,2218,-265,LEC,16,#FFD700,0 days 00:01:18.120000,24
5088.0644444444515,284,2211,-273,LEC,16,#FFD700,0 days 00:01:18.130000,24
5103.1588888888955,286,2128,-358,LEC,16,#FFD700,0 days 00:01:18.320000,24
5119.900555555563,287,2058,-434,LEC,16,#FFD700,0 days 00:01:18.530000,24
5131.94222222223,289,1950,-547,LEC,16,#FFD700,0 days 00:01:18.680000,24
5137.581111111119,290,1904,-596,LEC,16,#FFD700,0 days 00:01:18.750000,24
5148.125555555563,292,1844,-657,LEC,16,#FFD700,0 days 00:01:18.880000,24
5163.670833333341,293,1746,-761,LEC,16,#FFD700,0 days 00:01:19.071000,24
5174.205833333342,294,1603,-910,LEC,16,#FFD700,0 days 00:01:19.200000,24
5181.555833333342,294,1506,-1014,LEC,16,#FFD700,0 days 00:01:19.290000,24
5203.605833333341,294,1357,-1170,LEC,16,#FFD700,0 days 00:01:19.560000,24
5222.516944444453,296,1294,-1236,LEC,16,#FFD700,0 days 00:01:19.790000,24
5223.344722222229,298,1290,-1239,LEC,16,#FFD700,0 days 00:01:19.800000,24
5224.424444444452,299,1284,-1243,LEC,16,#FFD700,0 days 00:01:19.813000,24
