Distance,Speed,X,Y,Driver,DriverNumber,Colour,Time,Minisector
3820.4083333333324,294,2387,6848,SAI,55,#DC0000,0 days 00:00:55.192000,19
3839.354999999999,294,2518,6894,SAI,55,#DC0000,0 days 00:00:55.424000,19
3849.8083333333325,294,2638,6934,SAI,55,#DC0000,0 days 00:00:55.552000,19
3860.669999999999,294,2775,6979,SAI,55,#DC0000,0 days 00:00:55.685000,19
3866.160277777777,295,2837,6999,SAI,55,#DC0000,0 days 00:00:55.752000,19
3890.0880555555545,295,3071,7074,SAI,55,#DC0000,0 days 00:00:56.044000,19
3895.660277777777,295,3117,7088,SAI,55,#DC0000,0 days 00:00:56.112000,19
3927.99361111111,291,3363,7168,SAI,55,#DC0000,0 days 00:00:56.512000,19
3929.040833333332,290,3372,7171,SAI,55,#DC0000,0 days 00:00:56.525000,19
3943.460277777777,290,3502,7214,SAI,55,#DC0000,0 days 00:00:56.704000,19
3959.571388888888,290,3701,7279,SAI,55,#DC0000,0 days 00:00:56.904000,19
3960.2158333333323,290,3708,7281,SAI,55,#DC0000,0 days 00:00:56.912000,19
3973.0158333333325,288,3829,7319,SAI,55,#DC0000,0 days 00:00:57.072000,19
3993.115277777777,286,3983,7364,SAI,55,#DC0000,0 days 00:00:57.325000,19
3995.2452777777767,284,4001,7369,SAI,55,#DC0000,0 days 00:00:57.352000,19
4004.8886111111105,263,4096,7394,SAI,55,#DC0000,0 days 00:00:57.484000,19
4020.2152777777774,242,4247,7425,SAI,55,#DC0000,0 days 00:00:57.712000,19
4020.965277777777,225,4255,7427,SAI,55,#DC0000,0 days 00:00:57.724000,19
3816.423333333335,306,2461,6873,LEC,16,#FFD700,0 days 00:00:54.671000,19
3820.601944444446,307,2489,6882,LEC,16,#FFD700,0 days 00:00:54.720000,19
3848.926944444446,309,2641,6934,LEC,16,#FFD700,0 days 00:00:55.050000,19
3851.6136111111127,312,2674,6945,LEC,16,#FFD700,0 days 00:00:55.081000,19
3865.5247222222238,313,2895,7017,LEC,16,#FFD700,0 days 00:00:55.241000,19
3869.7850000000017,313,2954,7037,LEC,16,#FFD700,0 days 00:00:55.290000,19
3879.4666666666685,314,3051,7068,LEC,16,#FFD700,0 days 00:00:55.401000,19
3907.28888888889,313,3197,7114,LEC,16,#FFD700,0 days 00:00:55.721000,19
3909.8102777777794,313,3220,7122,LEC,16,#FFD700,0 days 00:00:55.750000,19
3928.155555555557,313,3426,7189,LEC,16,#FFD700,0 days 00:00:55.961000,19
3928.935555555557,312,3435,7192,LEC,16,#FFD700,0 days 00:00:55.970000,19
3959.258055555557,311,3691,7276,LEC,16,#FFD700,0 days 00:00:56.321000,19
3960.0205555555567,305,3698,7279,LEC,16,#FFD700,0 days 00:00:56.330000,19
3976.6872222222237,300,3861,7330,LEC,16,#FFD700,0 days 00:00:56.530000,19
3982.505277777779,295,3938,7351,LEC,16,#FFD700,0 days 00:00:56.601000,19
3993.6802777777793,270,4104,7396,LEC,16,#FFD700,0 days 00:00:56.750000,19
4008.0400000000013,245,4205,7418,LEC,16,#FFD700,0 days 00:00:56.961000,19
4015.034166666668,231,4246,7425,LEC,16,#FFD700,0 days 00:00:57.070000,19
4020.459166666668,217,4290,7432,LEC,16,#FFD700,0 days 00:00:57.160000,19
