Distance,Speed,X,Y,Driver,DriverNumber,Colour,Time,Minisector
1418.1527777777785,242,-9589,-5898,SAI,55,#DC0000,0 days 00:00:23.631000,8
1428.997222222223,244,-9691,-5864,SAI,55,#DC0000,0 days 00:00:23.791000,8
1431.7988888888897,246,-9716,-5853,SAI,55,#DC0000,0 days 00:00:23.832000,8
1435.8469444444452,247,-9753,-5838,SAI,55,#DC0000,0 days 00:00:23.891000,8
1449.6247222222232,248,-9874,-5772,SAI,55,#DC0000,0 days 00:00:24.091000,8
1456.6105555555564,249,-9925,-5739,SAI,55,#DC0000,0 days 00:00:24.192000,8
1469.0411111111118,250,-10027,-5651,SAI,55,#DC0000,0 days 00:00:24.371000,8
1470.5111111111119,252,-10043,-5633,SAI,55,#DC0000,0 days 00:00:24.392000,8
1481.729444444445,254,-10180,-5483,SAI,55,#DC0000,0 days 00:00:24.551000,8
1501.789722222223,257,-10260,-5386,SAI,55,#DC0000,0 days 00:00:24.832000,8
1507.4294444444452,257,-10279,-5361,SAI,55,#DC0000,0 days 00:00:24.911000,8
1513.2119444444452,257,-10306,-5324,SAI,55,#DC0000,0 days 00:00:24.992000,8
1530.3402777777785,258,-10417,-5178,SAI,55,#DC0000,0 days 00:00:25.231000,8
1541.968055555556,260,-10491,-5076,SAI,55,#DC0000,0 days 00:00:25.392000,8
1544.879166666667,262,-10508,-5051,SAI,55,#DC0000,0 days 00:00:25.432000,8
1553.6388888888894,265,-10557,-4980,SAI,55,#DC0000,0 days 00:00:25.551000,8
1571.5055555555562,268,-10653,-4830,SAI,55,#DC0000,0 days 00:00:25.791000,8
1577.678333333334,271,-10678,-4787,SAI,55,#DC0000,0 days 00:00:25.873000,8
1580.5388888888895,271,-10691,-4765,SAI,55,#DC0000,0 days 00:00:25.911000,8
1592.7788888888895,272,-10767,-4624,SAI,55,#DC0000,0 days 00:00:26.073000,8
1604.8044444444452,274,-10848,-4471,SAI,55,#DC0000,0 days 00:00:26.231000,8
1617.224444444445,276,-10908,-4347,SAI,55,#DC0000,0 days 00:00:26.393000,8
1416.992499999999,245,-9632,-5884,LEC,16,#FFD700,0 days 00:00:23.810000,8
1424.5091666666658,246,-9697,-5859,LEC,16,#FFD700,0 days 00:00:23.920000,8
1436.1730555555546,247,-9807,-5810,LEC,16,#FFD700,0 days 00:00:24.090000,8
1447.2397222222212,249,-9900,-5752,LEC,16,#FFD700,0 days 00:00:24.250000,8
1452.1202777777767,251,-9945,-5716,LEC,16,#FFD700,0 days 00:00:24.320000,8
1465.4202777777768,252,-10070,-5607,LEC,16,#FFD700,0 days 00:00:24.510000,8
1477.367499999999,253,-10140,-5532,LEC,16,#FFD700,0 days 00:00:24.680000,8
1489.3619444444435,254,-10200,-5458,LEC,16,#FFD700,0 days 00:00:24.850000,8
1491.4869444444432,255,-10212,-5442,LEC,16,#FFD700,0 days 00:00:24.880000,8
1502.1952777777767,257,-10281,-5358,LEC,16,#FFD700,0 days 00:00:25.030000,8
1512.267499999999,259,-10342,-5279,LEC,16,#FFD700,0 days 00:00:25.170000,8
1520.242499999999,261,-10395,-5207,LEC,16,#FFD700,0 days 00:00:25.280000,8
1531.2319444444433,262,-10469,-5108,LEC,16,#FFD700,0 days 00:00:25.431000,8
1540.6919444444432,264,-10518,-5037,LEC,16,#FFD700,0 days 00:00:25.560000,8
1545.844722222221,265,-10545,-4999,LEC,16,#FFD700,0 days 00:00:25.630000,8
1562.1002777777767,266,-10634,-4862,LEC,16,#FFD700,0 days 00:00:25.850000,8
1570.2891666666656,268,-10675,-4791,LEC,16,#FFD700,0 days 00:00:25.960000,8
1578.5697222222211,271,-10716,-4720,LEC,16,#FFD700,0 days 00:00:26.070000,8
1594.5530555555545,274,-10792,-4581,LEC,16,#FFD700,0 days 00:00:26.280000,8
1595.3933333333323,275,-10796,-4574,LEC,16,#FFD700,0 days 00:00:26.291000,8
1609.1166666666654,276,-10858,-4451,LEC,16,#FFD700,0 days 00:00:26.470000,8
1612.9638888888876,277,-10876,-4411,LEC,16,#FFD700,0 days 00:00:26.520000,8
1633.89111111111,278,-10980,-4183,LEC,16,#FFD700,0 days 00:00:26.791000,8
